0.03477,160.5,120.5,76800,2,4,54.666
0.028422,160.5,120.5,76800,2,4,54.695
0.029509,160.5,120.5,76800,2,4,54.725
0.035531,160.5,120.5,76800,2,4,54.761
0.028329,160.5,120.5,76800,2,4,54.79
0.027393,160.5,120.5,76800,2,4,54.818
0.03306,160.5,120.5,76800,2,4,54.852
0.030121,160.5,120.5,76800,2,4,54.883
0.048282,160.5,120.5,76800,2,4,54.931
0.033893,160.5,120.5,76800,2,4,54.966
0.024484,160.5,120.5,76800,2,4,54.99
0.031637,160.5,120.5,76800,2,4,55.022
0.030439,160.5,120.5,76800,2,4,55.053
0.030806,160.5,120.5,76800,2,4,55.084
0.032296,160.5,120.5,76800,2,4,55.117
0.031238,160.5,120.5,76800,2,4,55.149
0.048463,160.5,120.5,76800,2,4,55.198
0.0348,160.5,120.5,76800,2,4,55.233
0.02397,160.5,120.5,76800,2,4,55.258
0.036984,160.5,120.5,76800,2,4,55.296
0.044614,160.5,120.5,76800,2,4,55.341
0.030875,160.5,120.5,76800,2,4,55.371
0.029193,160.5,120.5,76800,2,4,55.402
0.028786,160.5,120.5,76800,2,4,55.432
0.028079,160.5,120.5,76800,2,4,55.46
0.0302,160.5,120.5,76800,2,4,55.491
0.031192,160.5,120.5,76800,2,4,55.523
0.03162,160.5,120.5,76800,2,4,55.555
0.032752,160.5,120.5,76800,2,4,55.588
0.027015,160.5,120.5,76800,2,4,55.616
0.036269,160.5,120.5,76800,2,4,55.653
0.024145,160.5,120.5,76800,2,4,55.677
0.047701,160.5,120.5,76800,2,4,55.726
0.051927,160.5,120.5,76800,2,4,55.778
0.0096658,160.5,120.5,76800,2,4,55.789
0.031147,160.5,120.5,76800,2,4,55.821
0.044355,160.5,120.5,76800,2,4,55.866
0.036226,160.5,120.5,76800,2,4,55.903
0.028098,160.5,120.5,76800,2,4,55.931
0.031757,160.5,120.5,76800,2,4,55.963
0.026132,160.5,120.5,76800,2,4,55.99
0.033652,160.5,120.5,76800,2,4,56.024
0.031112,160.5,120.5,76800,2,4,56.056
0.033289,160.5,120.5,76800,2,4,56.09
0.040178,160.5,120.5,76800,2,4,56.133
0.02963,160.5,120.5,76800,2,4,56.163
0.029673,160.5,120.5,76800,2,4,56.193
0.034249,160.5,120.5,76800,2,4,56.228
0.028277,160.5,120.5,76800,2,4,56.257
0.033425,160.5,120.5,76800,2,4,56.291
0.02886,160.5,120.5,76800,2,4,56.32
0.032747,160.5,120.5,76800,2,4,56.353
0.029376,160.5,120.5,76800,2,4,56.383
0.029993,160.5,120.5,76800,2,4,56.414
0.030698,160.5,120.5,76800,2,4,56.445
0.031591,160.5,120.5,76800,2,4,56.477
0.067547,160.5,120.5,76800,2,4,56.545
0.022514,160.5,120.5,76800,2,4,56.568
0.040315,160.5,120.5,76800,2,4,56.609
0.022656,160.5,120.5,76800,2,4,56.632
0.033849,160.5,120.5,76800,2,4,56.667
0.029951,160.5,120.5,76800,2,4,56.697
0.030096,160.5,120.5,76800,2,4,56.728
0.029618,160.5,120.5,76800,2,4,56.758
0.036498,160.5,120.5,76800,2,4,56.795
0.025143,160.5,120.5,76800,2,4,56.821
0.030753,160.5,120.5,76800,2,4,56.853
0.03096,160.5,120.5,76800,2,4,56.884
0.046349,160.5,120.5,76800,2,4,56.93
0.037918,160.5,120.5,76800,2,4,56.969
0.022788,160.5,120.5,76800,2,4,56.993
0.033915,160.5,120.5,76800,2,4,57.027
0.024214,160.5,120.5,76800,2,4,57.053
0.051061,160.5,120.5,76800,2,4,57.105
0.02833,160.5,120.5,76800,2,4,57.134
0.01587,160.5,120.5,76800,2,4,57.15
0.044369,160.5,120.5,76800,2,4,57.195
0.033417,160.5,120.5,76800,2,4,57.229
0.031065,160.5,120.5,76800,2,4,57.26
0.028602,160.5,120.5,76800,2,4,57.289
0.045764,160.5,120.5,76800,2,4,57.335
0.028838,160.5,120.5,76800,2,4,57.364
0.039269,160.5,120.5,76800,2,4,57.404
0.026547,160.5,120.5,76800,2,4,57.431
0.034,160.5,120.5,76800,2,4,57.466
0.024941,160.5,120.5,76800,2,4,57.491
0.04081,160.5,120.5,76800,2,4,57.533
0.023676,160.5,120.5,76800,2,4,57.557
0.033829,160.5,120.5,76800,2,4,57.592
0.025823,160.5,120.5,76800,2,4,57.617
0.03031,160.5,120.5,76800,2,4,57.648
0.030998,160.5,120.5,76800,2,4,57.679
0.045048,160.5,120.5,76800,2,4,57.725
0.029111,160.5,120.5,76800,2,4,57.756
0.032839,160.5,120.5,76800,2,4,57.789
0.032158,160.5,120.5,76800,2,4,57.822
0.045593,160.5,120.5,76800,2,4,57.868
0.028048,160.5,120.5,76800,2,4,57.897
0.031817,160.5,120.5,76800,2,4,57.929
0.038643,160.5,120.5,76800,2,4,57.969
0.027746,160.5,120.5,76800,2,4,57.996
0.030444,160.5,120.5,76800,2,4,58.027
0.026547,160.5,120.5,76800,2,4,58.054
0.03469,160.5,120.5,76800,2,4,58.09
0.042596,160.5,120.5,76800,2,4,58.133
0.036083,160.5,120.5,76800,2,4,58.17
0.026077,160.5,120.5,76800,2,4,58.196
0.030428,160.5,120.5,76800,2,4,58.227
0.030755,160.5,120.5,76800,2,4,58.258
0.032124,160.5,120.5,76800,2,4,58.291
0.02731,160.5,120.5,76800,2,4,58.319
0.031018,160.5,120.5,76800,2,4,58.35
0.030523,160.5,120.5,76800,2,4,58.38
0.032644,160.5,120.5,76800,2,4,58.414
0.050279,160.5,120.5,76800,2,4,58.464
0.024439,160.5,120.5,76800,2,4,58.49
0.047324,160.5,120.5,76800,2,4,58.537
0.030829,160.5,120.5,76800,2,4,58.569
0.036575,160.5,120.5,76800,2,4,58.606
0.027575,160.5,120.5,76800,2,4,58.634
0.034355,160.5,120.5,76800,2,4,58.669
0.026964,160.5,120.5,76800,2,4,58.696
0.036965,160.5,120.5,76800,2,4,58.734
0.02418,160.5,120.5,76800,2,4,58.758
0.030922,160.5,120.5,76800,2,4,58.79
0.03218,160.5,120.5,76800,2,4,58.823
0.028347,160.5,120.5,76800,2,4,58.852
0.031588,160.5,120.5,76800,2,4,58.884
0.046587,160.5,120.5,76800,2,4,58.931
0.032463,160.5,120.5,76800,2,4,58.964
0.02516,160.5,120.5,76800,2,4,58.989
0.034273,160.5,120.5,76800,2,4,59.024
0.028995,160.5,120.5,76800,2,4,59.054
0.029421,160.5,120.5,76800,2,4,59.084
0.032489,160.5,120.5,76800,2,4,59.116
0.048454,160.5,120.5,76800,2,4,59.165
0.029146,160.5,120.5,76800,2,4,59.194
0.037054,160.5,120.5,76800,2,4,59.232
0.025365,160.5,120.5,76800,2,4,59.258
0.030047,160.5,120.5,76800,2,4,59.289
0.050445,160.5,120.5,76800,2,4,59.34
0.026418,160.5,120.5,76800,2,4,59.366
0.03075,160.5,120.5,76800,2,4,59.398
0.032835,160.5,120.5,76800,2,4,59.431
0.032833,160.5,120.5,76800,2,4,59.465
0.030525,160.5,120.5,76800,2,4,59.495
0.028558,160.5,120.5,76800,2,4,59.524
0.029837,160.5,120.5,76800,2,4,59.554
0.035319,160.5,120.5,76800,2,4,59.59
0.02476,160.5,120.5,76800,2,4,59.615
0.033022,160.5,120.5,76800,2,4,59.649
0.029993,160.5,120.5,76800,2,4,59.679
0.047058,160.5,120.5,76800,2,4,59.727
0.028499,160.5,120.5,76800,2,4,59.756
0.034323,160.5,120.5,76800,2,4,59.791
0.02924,160.5,120.5,76800,2,4,59.821
0.043462,160.5,120.5,76800,2,4,59.864
0.031184,160.5,120.5,76800,2,4,59.896
0.033344,160.5,120.5,76800,2,4,59.93
0.035072,160.5,120.5,76800,2,4,59.965
0.023217,160.5,120.5,76800,2,4,59.99
0.04122,160.5,120.5,76800,2,5,0.032
0.023587,160.5,120.5,76800,2,5,0.056
0.025957,160.5,120.5,76800,2,5,0.083
0.049232,160.5,120.5,76800,2,5,0.132
0.030826,160.5,120.5,76800,2,5,0.164
0.03131,160.5,120.5,76800,2,5,0.195
0.034138,160.5,120.5,76800,2,5,0.23
0.028506,160.5,120.5,76800,2,5,0.258
0.02928,160.5,120.5,76800,2,5,0.288
0.030534,160.5,120.5,76800,2,5,0.319
0.041045,160.5,120.5,76800,2,5,0.361
0.019535,160.5,120.5,76800,2,5,0.381
0.033557,160.5,120.5,76800,2,5,0.415
0.029583,160.5,120.5,76800,2,5,0.445
0.030253,160.5,120.5,76800,2,5,0.476
0.06522,160.5,120.5,76800,2,5,0.541
0.030459,160.5,120.5,76800,2,5,0.572
0.027473,160.5,120.5,76800,2,5,0.599
0.032244,160.5,120.5,76800,2,5,0.632
0.032122,160.5,120.5,76800,2,5,0.665
0.029381,160.5,120.5,76800,2,5,0.695
0.031557,160.5,120.5,76800,2,5,0.727
0.028204,160.5,120.5,76800,2,5,0.756
0.037621,160.5,120.5,76800,2,5,0.794
0.026616,160.5,120.5,76800,2,5,0.821
0.029883,160.5,120.5,76800,2,5,0.851
0.03248,160.5,120.5,76800,2,5,0.884
0.046392,160.5,120.5,76800,2,5,0.931
0.033681,160.5,120.5,76800,2,5,0.965
0.025222,160.5,120.5,76800,2,5,0.99
0.040484,160.5,120.5,76800,2,5,1.031
0.02064,160.5,120.5,76800,2,5,1.053
0.031141,160.5,120.5,76800,2,5,1.084
0.047141,160.5,120.5,76800,2,5,1.132
0.016327,160.5,120.5,76800,2,5,1.149
0.044802,160.5,120.5,76800,2,5,1.194
0.035222,160.5,120.5,76800,2,5,1.23
0.028835,160.5,120.5,76800,2,5,1.259
0.037082,160.5,120.5,76800,2,5,1.297
0.046788,160.5,120.5,76800,2,5,1.344
0.022204,160.5,120.5,76800,2,5,1.366
0.035337,160.5,120.5,76800,2,5,1.402
0.027434,160.5,120.5,76800,2,5,1.43
0.03461,160.5,120.5,76800,2,5,1.465
0.030802,160.5,120.5,76800,2,5,1.497
0.031211,160.5,120.5,76800,2,5,1.528
0.023523,160.5,120.5,76800,2,5,1.552
0.030441,160.5,120.5,76800,2,5,1.583
0.035131,160.5,120.5,76800,2,5,1.619
0.027288,160.5,120.5,76800,2,5,1.647
0.033327,160.5,120.5,76800,2,5,1.681
0.043462,160.5,120.5,76800,2,5,1.724
0.030846,160.5,120.5,76800,2,5,1.755
0.031903,160.5,120.5,76800,2,5,1.788
0.051391,160.5,120.5,76800,2,5,1.84
0.024925,160.5,120.5,76800,2,5,1.865
0.034653,160.5,120.5,76800,2,5,1.9
0.031101,160.5,120.5,76800,2,5,1.932
0.03118,160.5,120.5,76800,2,5,1.964
0.029762,160.5,120.5,76800,2,5,1.994
0.028682,160.5,120.5,76800,2,5,2.023
0.031231,160.5,120.5,76800,2,5,2.055
0.033505,160.5,120.5,76800,2,5,2.089
0.044798,160.5,120.5,76800,2,5,2.133
0.029721,160.5,120.5,76800,2,5,2.164
0.03173,160.5,120.5,76800,2,5,2.196
0.03296,160.5,120.5,76800,2,5,2.229
0.031407,160.5,120.5,76800,2,5,2.261
0.027848,160.5,120.5,76800,2,5,2.29
0.030784,160.5,120.5,76800,2,5,2.321
0.028645,160.5,120.5,76800,2,5,2.35
0.030897,160.5,120.5,76800,2,5,2.381
0.032508,160.5,120.5,76800,2,5,2.414
0.030527,160.5,120.5,76800,2,5,2.445
0.031057,160.5,120.5,76800,2,5,2.476
0.068722,160.5,120.5,76800,2,5,2.545
0.008632,160.5,120.5,76800,2,5,2.557
0.042994,160.5,120.5,76800,2,5,2.603
0.028822,160.5,120.5,76800,2,5,2.632
0.038262,160.5,120.5,76800,2,5,2.671
0.024303,160.5,120.5,76800,2,5,2.696
0.031254,160.5,120.5,76800,2,5,2.728
0.027857,160.5,120.5,76800,2,5,2.756
0.035417,160.5,120.5,76800,2,5,2.792
0.028005,160.5,120.5,76800,2,5,2.821
0.034431,160.5,120.5,76800,2,5,2.855
0.025434,160.5,120.5,76800,2,5,2.881
0.046875,160.5,120.5,76800,2,5,2.928
0.036884,160.5,120.5,76800,2,5,2.966
0.023672,160.5,120.5,76800,2,5,2.99
0.037459,160.5,120.5,76800,2,5,3.028
0.023534,160.5,120.5,76800,2,5,3.052
0.052696,160.5,120.5,76800,2,5,3.105
0.027167,160.5,120.5,76800,2,5,3.133
0.013907,160.5,120.5,76800,2,5,3.147
0.050802,160.5,120.5,76800,2,5,3.199
0.0276,160.5,120.5,76800,2,5,3.226
0.029362,160.5,120.5,76800,2,5,3.256
0.031071,160.5,120.5,76800,2,5,3.287
0.048071,160.5,120.5,76800,2,5,3.336
0.032403,160.5,120.5,76800,2,5,3.369
0.028664,160.5,120.5,76800,2,5,3.398
0.031625,160.5,120.5,76800,2,5,3.43
0.033666,160.5,120.5,76800,2,5,3.464
0.02555,160.5,120.5,76800,2,5,3.49
0.040988,160.5,120.5,76800,2,5,3.532
0.021066,160.5,120.5,76800,2,5,3.553
0.037116,160.5,120.5,76800,2,5,3.591
0.024557,160.5,120.5,76800,2,5,3.615
0.038887,160.5,120.5,76800,2,5,3.654
0.024263,160.5,120.5,76800,2,5,3.679
0.044674,160.5,120.5,76800,2,5,3.724
0.030444,160.5,120.5,76800,2,5,3.755
0.03302,160.5,120.5,76800,2,5,3.789
0.032478,160.5,120.5,76800,2,5,3.822
0.046349,160.5,120.5,76800,2,5,3.869
0.027956,160.5,120.5,76800,2,5,3.898
0.033126,160.5,120.5,76800,2,5,3.931
0.035247,160.5,120.5,76800,2,5,3.967
0.025359,160.5,120.5,76800,2,5,3.992
0.035184,160.5,120.5,76800,2,5,4.028
0.028499,160.5,120.5,76800,2,5,4.057
0.033007,160.5,120.5,76800,2,5,4.09
0.040848,160.5,120.5,76800,2,5,4.131
0.0326,160.5,120.5,76800,2,5,4.165
0.028937,160.5,120.5,76800,2,5,4.194
0.03259,160.5,120.5,76800,2,5,4.227
0.028844,160.5,120.5,76800,2,5,4.256
0.03765,160.5,120.5,76800,2,5,4.295
0.02544,160.5,120.5,76800,2,5,4.321
0.028886,160.5,120.5,76800,2,5,4.349
0.031596,160.5,120.5,76800,2,5,4.382
0.030579,160.5,120.5,76800,2,5,4.413
0.051478,160.5,120.5,76800,2,5,4.465
0.028335,160.5,120.5,76800,2,5,4.494
0.049457,160.5,120.5,76800,2,5,4.544
0.026945,160.5,120.5,76800,2,5,4.572
0.028694,160.5,120.5,76800,2,5,4.601
0.033458,160.5,120.5,76800,2,5,4.635
0.033606,160.5,120.5,76800,2,5,4.669
0.025893,160.5,120.5,76800,2,5,4.695
0.036904,160.5,120.5,76800,2,5,4.732
0.023255,160.5,120.5,76800,2,5,4.755
0.035669,160.5,120.5,76800,2,5,4.792
0.027773,160.5,120.5,76800,2,5,4.82
0.03135,160.5,120.5,76800,2,5,4.852
0.029839,160.5,120.5,76800,2,5,4.882
0.047616,160.5,120.5,76800,2,5,4.93
0.032481,160.5,120.5,76800,2,5,4.964
0.029635,160.5,120.5,76800,2,5,4.994
0.033343,160.5,120.5,76800,2,5,5.028
0.024257,160.5,120.5,76800,2,5,5.052
0.030752,160.5,120.5,76800,2,5,5.084
0.048036,160.5,120.5,76800,2,5,5.131
0.035161,160.5,120.5,76800,2,5,5.167
0.027593,160.5,120.5,76800,2,5,5.195
0.036144,160.5,120.5,76800,2,5,5.232
0.026091,160.5,120.5,76800,2,5,5.258
0.036363,160.5,120.5,76800,2,5,5.295
0.042644,160.5,120.5,76800,2,5,5.339
0.031586,160.5,120.5,76800,2,5,5.371
0.031094,160.5,120.5,76800,2,5,5.402
0.029939,160.5,120.5,76800,2,5,5.433
0.031925,160.5,120.5,76800,2,5,5.465
0.028302,160.5,120.5,76800,2,5,5.493
0.029546,160.5,120.5,76800,2,5,5.523
0.028301,160.5,120.5,76800,2,5,5.552
0.035595,160.5,120.5,76800,2,5,5.588
0.029123,160.5,120.5,76800,2,5,5.618
0.03038,160.5,120.5,76800,2,5,5.649
0.031593,160.5,120.5,76800,2,5,5.681
0.044891,160.5,120.5,76800,2,5,5.726
0.051277,160.5,120.5,76800,2,5,5.778
0.0098981,160.5,120.5,76800,2,5,5.789
0.051094,160.5,120.5,76800,2,5,5.841
0.029767,160.5,120.5,76800,2,5,5.871
0.033738,160.5,120.5,76800,2,5,5.905
0.023546,160.5,120.5,76800,2,5,5.93
0.03414,160.5,120.5,76800,2,5,5.964
0.029298,160.5,120.5,76800,2,5,5.994
0.028167,160.5,120.5,76800,2,5,6.023
0.030293,160.5,120.5,76800,2,5,6.054
0.034956,160.5,120.5,76800,2,5,6.089
0.0426,160.5,120.5,76800,2,5,6.133
0.030121,160.5,120.5,76800,2,5,6.163
0.031971,160.5,120.5,76800,2,5,6.196
0.03591,160.5,120.5,76800,2,5,6.231
0.025914,160.5,120.5,76800,2,5,6.258
0.034469,160.5,120.5,76800,2,5,6.293
0.025171,160.5,120.5,76800,2,5,6.319
0.032186,160.5,120.5,76800,2,5,6.352
0.029083,160.5,120.5,76800,2,5,6.381
0.032095,160.5,120.5,76800,2,5,6.414
0.030907,160.5,120.5,76800,2,5,6.445
0.062492,160.5,120.5,76800,2,5,6.508
0.030604,160.5,120.5,76800,2,5,6.54
0.029547,160.5,120.5,76800,2,5,6.57
0.03815,160.5,120.5,76800,2,5,6.608
0.023307,160.5,120.5,76800,2,5,6.632
0.032308,160.5,120.5,76800,2,5,6.665
0.028228,160.5,120.5,76800,2,5,6.694
0.033853,160.5,120.5,76800,2,5,6.728
0.027551,160.5,120.5,76800,2,5,6.756
0.034446,160.5,120.5,76800,2,5,6.791
0.029765,160.5,120.5,76800,2,5,6.822
0.033875,160.5,120.5,76800,2,5,6.856
0.040606,160.5,120.5,76800,2,5,6.897
0.031266,160.5,120.5,76800,2,5,6.929
0.032882,160.5,120.5,76800,2,5,6.962
0.031318,160.5,120.5,76800,2,5,6.993
0.027523,160.5,120.5,76800,2,5,7.021
0.029521,160.5,120.5,76800,2,5,7.051
0.031755,160.5,120.5,76800,2,5,7.083
0.048233,160.5,120.5,76800,2,5,7.132
0.015706,160.5,120.5,76800,2,5,7.148
0.047403,160.5,120.5,76800,2,5,7.196
0.034872,160.5,120.5,76800,2,5,7.232
0.025484,160.5,120.5,76800,2,5,7.258
0.045674,160.5,120.5,76800,2,5,7.304
0.030208,160.5,120.5,76800,2,5,7.335
0.033473,160.5,120.5,76800,2,5,7.368
0.030096,160.5,120.5,76800,2,5,7.398
0.031595,160.5,120.5,76800,2,5,7.431
0.035836,160.5,120.5,76800,2,5,7.467
0.024671,160.5,120.5,76800,2,5,7.492
0.034476,160.5,120.5,76800,2,5,7.527
0.025228,160.5,120.5,76800,2,5,7.553
0.040132,160.5,120.5,76800,2,5,7.594
0.027042,160.5,120.5,76800,2,5,7.621
0.033099,160.5,120.5,76800,2,5,7.655
0.040048,160.5,120.5,76800,2,5,7.696
0.028732,160.5,120.5,76800,2,5,7.724
0.030205,160.5,120.5,76800,2,5,7.756
0.032125,160.5,120.5,76800,2,5,7.789
0.048851,160.5,120.5,76800,2,5,7.838
0.025837,160.5,120.5,76800,2,5,7.865
0.035936,160.5,120.5,76800,2,5,7.901
0.030548,160.5,120.5,76800,2,5,7.933
0.02997,160.5,120.5,76800,2,5,7.963
0.03197,160.5,120.5,76800,2,5,7.996
0.029027,160.5,120.5,76800,2,5,8.026
0.0295,160.5,120.5,76800,2,5,8.056
0.046779,160.5,120.5,76800,2,5,8.103
0.029672,160.5,120.5,76800,2,5,8.133
0.030052,160.5,120.5,76800,2,5,8.163
0.030754,160.5,120.5,76800,2,5,8.195
0.03312,160.5,120.5,76800,2,5,8.228
0.028069,160.5,120.5,76800,2,5,8.257
0.038864,160.5,120.5,76800,2,5,8.296
0.022559,160.5,120.5,76800,2,5,8.32
0.030814,160.5,120.5,76800,2,5,8.352
0.028677,160.5,120.5,76800,2,5,8.381
0.031055,160.5,120.5,76800,2,5,8.412
0.033664,160.5,120.5,76800,2,5,8.447
0.045326,160.5,120.5,76800,2,5,8.492
0.048228,160.5,120.5,76800,2,5,8.54
0.029353,160.5,120.5,76800,2,5,8.57
0.033686,160.5,120.5,76800,2,5,8.605
0.027076,160.5,120.5,76800,2,5,8.632
0.034734,160.5,120.5,76800,2,5,8.667
0.027709,160.5,120.5,76800,2,5,8.697
0.029043,160.5,120.5,76800,2,5,8.726
0.028885,160.5,120.5,76800,2,5,8.756
0.033801,160.5,120.5,76800,2,5,8.79
0.033131,160.5,120.5,76800,2,5,8.824
0.028375,160.5,120.5,76800,2,5,8.852
0.052296,160.5,120.5,76800,2,5,8.904
0.024931,160.5,120.5,76800,2,5,8.93
0.038411,160.5,120.5,76800,2,5,8.969
0.019483,160.5,120.5,76800,2,5,8.989
0.032107,160.5,120.5,76800,2,5,9.021
0.03115,160.5,120.5,76800,2,5,9.053
0.029641,160.5,120.5,76800,2,5,9.083
0.033007,160.5,120.5,76800,2,5,9.116
0.048726,160.5,120.5,76800,2,5,9.166
0.030115,160.5,120.5,76800,2,5,9.197
0.034697,160.5,120.5,76800,2,5,9.231
0.030055,160.5,120.5,76800,2,5,9.262
0.042774,160.5,120.5,76800,2,5,9.305
0.030675,160.5,120.5,76800,2,5,9.336
0.03423,160.5,120.5,76800,2,5,9.371
0.029257,160.5,120.5,76800,2,5,9.402
0.030519,160.5,120.5,76800,2,5,9.433
0.032995,160.5,120.5,76800,2,5,9.466
0.023533,160.5,120.5,76800,2,5,9.491
0.030524,160.5,120.5,76800,2,5,9.522
0.033235,160.5,120.5,76800,2,5,9.556
0.031203,160.5,120.5,76800,2,5,9.587
0.030118,160.5,120.5,76800,2,5,9.617
0.033795,160.5,120.5,76800,2,5,9.652
0.042885,160.5,120.5,76800,2,5,9.695
0.03147,160.5,120.5,76800,2,5,9.727
0.028474,160.5,120.5,76800,2,5,9.756
0.032891,160.5,120.5,76800,2,5,9.79
0.049905,160.5,120.5,76800,2,5,9.84
0.027485,160.5,120.5,76800,2,5,9.868
0.028402,160.5,120.5,76800,2,5,9.897
0.032136,160.5,120.5,76800,2,5,9.93
0.035283,160.5,120.5,76800,2,5,9.965
0.028635,160.5,120.5,76800,2,5,9.994
0.028355,160.5,120.5,76800,2,5,10.022
0.030661,160.5,120.5,76800,2,5,10.054
0.049563,160.5,120.5,76800,2,5,10.104
0.028193,160.5,120.5,76800,2,5,10.132
0.038774,160.5,120.5,76800,2,5,10.172
0.022778,160.5,120.5,76800,2,5,10.195
0.034863,160.5,120.5,76800,2,5,10.23
0.027374,160.5,120.5,76800,2,5,10.258
0.036856,160.5,120.5,76800,2,5,10.296
0.023222,160.5,120.5,76800,2,5,10.321
0.027887,160.5,120.5,76800,2,5,10.349
0.034495,160.5,120.5,76800,2,5,10.384
0.029333,160.5,120.5,76800,2,5,10.414
0.031898,160.5,120.5,76800,2,5,10.446
0.060846,160.5,120.5,76800,2,5,10.508
0.036752,160.5,120.5,76800,2,5,10.545
0.029998,160.5,120.5,76800,2,5,10.577
